,,,Julgane,CrocodyleTV,ZeratoR,_Linca,DFG_DrFeelgood,nemenems,SakorRos,Wingobear,Mynth0s,Elspawn,Pepito_kawazakii,Bytell2,Angle_Droit,NakaStream,Onutrem,TheGuill84,aypierre,Grimkujow,Brybry___,nisqylegoat,LadySundae,Theorus_,Mickaplow,JimmyBoyyy,KennyStream,Horty_,Brybry_,GotagaTV,Bebesukita,Fukano,ChloeRamdani,AntoineDaniel_,Maxouzboub,Terraciid,HarryLafranc,Etoiles,Gom4rt_,Kaatsup,HexakiI
basculin,bluestriped,caughtTimestamp,1739408729037,1739323010841,0,0,1739494510783,1739467568657,0,0.0,0,0,0,0,0,1739306857078,0,0,0,0,0.0,0,0,0,0,0,0,1739393461613,0,0,0,1739487621892,0,0,0,0,0,0,0,0,0
basculin,bluestriped,discoveredTimestamp,1739408629383,1739323010841,0,0,1739494510783,1739467568657,0,0.0,0,0,0,0,0,1739306857078,0,0,0,0,0.0,0,0,0,0,0,1739466310446,1739393461613,0,0,0,1739311065185,0,0,0,0,0,0,0,0,0
basculin,bluestriped,isShiny,False,False,0,0,False,False,0,0.0,0,0,0,0,0,False,0,0,0,0,0.0,0,0,0,0,0,False,False,0,0,0,False,0,0,0,0,0,0,0,0,0
basculin,bluestriped,status,CAUGHT,CAUGHT,0,0,CAUGHT,CAUGHT,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,SEEN,CAUGHT,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0
bayleef,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739304413730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayleef,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739304413730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayleef,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayleef,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beartic,normal,caughtTimestamp,0,0,0,0,1739500240659,0,1739493549321,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739491652687
beartic,normal,discoveredTimestamp,0,0,0,0,1739500240659,0,1739493549321,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739313730875,0,0,0,0,0,0,0,0,1739491652687
beartic,normal,isShiny,0,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,False
beartic,normal,status,0,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,0,0,0,CAUGHT
beedrill,normal,caughtTimestamp,1739493286722,0,0,1739467609527,1739398606971,0,1739495809768,0.0,0,0,0,0,0,1739376082897,0,1739315934367,0,1739387158048,0.0,0,1739451766078,0,0,0,0,1739393706566,0,1739425943522,0,1739494257451,1739422226322,1739401677409,0,0,0,1739419012118,0,0,1739492395531
beedrill,normal,discoveredTimestamp,1739493224728,0,0,1739467609527,1739398606971,0,1739495809768,0.0,0,0,0,0,0,1739376082897,0,1739315934367,0,1739387158048,0.0,0,1739451766078,0,0,0,0,1739393706566,0,1739425943522,0,1739494257451,1739422226322,1739401677409,0,0,0,1739419012118,0,0,1739492395531
beedrill,normal,isShiny,False,0,0,False,False,0,False,0.0,0,0,0,0,0,True,0,True,0,False,0.0,0,False,0,0,0,0,False,0,False,0,False,False,False,0,0,0,False,0,0,False
beedrill,normal,status,CAUGHT,0,0,CAUGHT,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,0,CAUGHT,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,0,0,0,CAUGHT,0,0,CAUGHT
beldum,normal,caughtTimestamp,0,0,0,0,0,0,1739494214830,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beldum,normal,discoveredTimestamp,0,0,0,0,0,0,1739494214830,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beldum,normal,isShiny,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beldum,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellibolt,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739492237585
bellibolt,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739492237585
bellibolt,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
bellibolt,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAUGHT
bellossom,normal,caughtTimestamp,1739413985545,0,0,0,1739491392074,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739313800290,0,0,0,0,0,0,0,0,1739493417365,0,0,0,0,0,0,0,0,0
bellossom,normal,discoveredTimestamp,1739413985545,0,0,0,1739491392074,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739313800290,0,0,0,0,0,0,0,0,1739493417365,0,0,0,0,0,0,0,0,0
bellossom,normal,isShiny,False,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,False,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0
bellossom,normal,status,CAUGHT,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,CAUGHT,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0
bellsprout,normal,caughtTimestamp,1739472392579,0,0,1739399230563,1739472502380,1739454639352,1739384969636,0.0,0,0,0,0,0,1739397245573,0,1739399145666,0,0,0.0,0,0,0,0,0,0,1739391907039,0,0,0,0,0,1739493167430,0,0,0,0,1739348540464,0,0
bellsprout,normal,discoveredTimestamp,1739472369087,0,1739476152336,1739399230563,1739472502380,1739454639352,1739384969636,0.0,0,0,0,0,0,1739397245573,0,1739399145666,0,0,0.0,0,0,0,0,0,0,1739391907039,0,0,0,1739327566145,0,1739493167430,0,0,0,0,1739348540464,0,0
bellsprout,normal,isShiny,False,0,False,False,False,False,False,0.0,0,0,0,0,0,False,0,False,0,0,0.0,0,0,0,0,0,0,False,0,0,0,False,0,False,0,0,0,0,False,0,0
bellsprout,normal,status,CAUGHT,0,SEEN,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,CAUGHT,0,0,0,SEEN,0,CAUGHT,0,0,0,0,CAUGHT,0,0
bergmite,normal,caughtTimestamp,0,0,0,0,1739492792424,0,1739390552515,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1739480724324,0,0,1739479849674,0,1739318918773,0,0,0,0,1739316849524,0,0,0,1739390432464,1739326108932,0,0
bergmite,normal,discoveredTimestamp,0,0,0,0,1739492792424,0,1739390552515,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1739480724324,0,0,1739479849674,0,1739318918773,0,0,0,0,1739316849524,0,0,0,1739390432464,1739326108932,0,0
bergmite,normal,isShiny,0,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,False,0,0,False,0,False,0,0,0,0,False,0,0,0,True,False,0,0
bergmite,normal,status,0,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CAUGHT,0,0,CAUGHT,0,CAUGHT,0,0,0,0,CAUGHT,0,0,0,CAUGHT,CAUGHT,0,0
bewear,normal,caughtTimestamp,0,0,0,0,0,0,1739493351226,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bewear,normal,discoveredTimestamp,0,0,0,0,0,0,1739493351226,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bewear,normal,isShiny,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bewear,normal,status,0,0,0,0,0,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bibarel,normal,caughtTimestamp,1739408961882,0,0,0,0,1739485950573,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739465915007,0,0,0,0,0,0,0,0,0,0,1739410616540,0,0,0
bibarel,normal,discoveredTimestamp,1739408961882,0,0,0,0,1739485950573,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739465896515,0,0,0,0,0,0,0,0,0,0,1739410616540,0,0,0
bibarel,normal,isShiny,False,0,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0
bibarel,normal,status,CAUGHT,0,0,0,0,CAUGHT,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0
bidoof,normal,caughtTimestamp,1739406464744,1739323061148,0,0,1739395342912,0,0,0.0,0,0,0,0,1739493329322,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1739493306873,0,0,0,0,1739321581956,0,0,0
bidoof,normal,discoveredTimestamp,1739406370632,1739323061148,0,0,1739395342912,0,0,0.0,0,0,0,0,1739493329322,0,0,0,1739304683827,0,0.0,0,0,0,0,0,0,0,0,0,0,1739312278092,1739493306873,0,0,0,0,1739321581956,0,0,0
bidoof,normal,isShiny,False,False,0,0,False,0,0,0.0,0,0,0,0,False,0,0,0,False,0,0.0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,False,0,0,0
bidoof,normal,status,CAUGHT,CAUGHT,0,0,CAUGHT,0,0,0.0,0,0,0,0,CAUGHT,0,0,0,SEEN,0,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,CAUGHT,0,0,0,0,CAUGHT,0,0,0
binacle,normal,caughtTimestamp,1739502673424,1739376269297,0,1739468006251,1739320159392,1739462570829,1739397548417,0.0,0,0,0,0,0,1739476770122,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739428039318,0,0,0,0,0,0,0,1739311008487,0,0,0
binacle,normal,discoveredTimestamp,1739502649965,1739376269297,0,1739468006251,1739320159392,1739462570829,1739397548417,0.0,0,0,0,0,0,1739476770122,0,1739310208828,0,0,0.0,0,0,0,0,0,0,0,0,1739428039318,0,0,0,0,0,0,0,1739311008487,0,0,0
binacle,normal,isShiny,False,False,0,False,False,False,False,0.0,0,0,0,0,0,False,0,False,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,False,0,0,0
binacle,normal,status,CAUGHT,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0.0,0,0,0,0,0,CAUGHT,0,SEEN,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,CAUGHT,0,0,0
blastoise,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739307935478,0,0
blastoise,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1739314660735,0,0,0,0,0,0,1739307935478,0,0
blastoise,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0
blastoise,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,SEEN,0,0,0,0,0,0,CAUGHT,0,0
blaziken,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,1739351458618,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blaziken,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,1739351458618,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blaziken,normal,isShiny,0,0,0,0,0,0,0,0.0,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blaziken,normal,status,0,0,0,0,0,0,0,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blipbug,normal,caughtTimestamp,1739410709572,0,1739303720429,0,1739389539744,0,1739403517265,0.0,1739354671114,0,0,1739492711473,1739496735418,0,0,0,0,0,0.0,0,0,0,1739459472297,0,0,1739399975512,0,1739337328122,0,0,0,1739303381996,0,0,0,0,0,0,0
blipbug,normal,discoveredTimestamp,1739410686549,0,1739303720429,0,1739389539744,1739305305578,1739403517265,0.0,1739354671114,0,0,1739492711473,1739496735418,0,0,0,0,0,0.0,0,0,0,1739459472297,0,0,1739399975512,0,1739337328122,0,1739311184390,0,1739303381996,0,0,0,0,0,0,0
blipbug,normal,isShiny,False,0,False,0,False,False,False,0.0,False,0,0,False,False,0,0,0,0,0,0.0,0,0,0,False,0,0,False,0,False,0,False,0,False,0,0,0,0,0,0,0
blipbug,normal,status,CAUGHT,0,CAUGHT,0,CAUGHT,SEEN,CAUGHT,0.0,CAUGHT,0,0,CAUGHT,CAUGHT,0,0,0,0,0,0.0,0,0,0,CAUGHT,0,0,CAUGHT,0,CAUGHT,0,SEEN,0,CAUGHT,0,0,0,0,0,0,0
boldore,normal,caughtTimestamp,1739317926274,0,0,0,1739500461963,0,1739384108093,0.0,0,0,0,0,0,1739378845317,0,1739469414122,0,1739314762127,0.0,0,0,0,1739457683661,0,1739457193070,0,0,1739417774219,0,0,0,0,0,1739314839585,0,0,0,0,0
boldore,normal,discoveredTimestamp,1739317926274,0,0,0,1739500461963,0,1739384108093,0.0,0,0,0,0,0,1739378845317,0,1739469414122,0,1739314762127,0.0,0,0,0,1739457683661,0,1739457193070,0,0,1739417774219,0,0,0,0,0,1739314839585,0,0,0,0,0
boldore,normal,isShiny,False,0,0,0,False,0,False,0.0,0,0,0,0,0,False,0,False,0,False,0.0,0,0,0,False,0,False,0,0,False,0,0,0,0,0,False,0,0,0,0,0
boldore,normal,status,CAUGHT,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,0,0,0,CAUGHT,0,CAUGHT,0,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,0,0,0
boltund,normal,caughtTimestamp,0,0,0,0,1739390847466,0,1739495952528,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739395730063,0,0,0,0,0,0,0,0,0,0,1739445835081
boltund,normal,discoveredTimestamp,1739407976918,0,0,0,1739390847466,0,1739495952528,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739395730063,0,0,0,0,0,0,0,0,0,0,1739445803984
boltund,normal,isShiny,False,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False
boltund,normal,status,SEEN,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,CAUGHT
bonsly,normal,caughtTimestamp,1739404441135,0,0,0,0,0,0,0.0,0,0,0,0,0,1739387691063,0,0,0,0,0.0,0,0,0,0,0,1739465737126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonsly,normal,discoveredTimestamp,1739404441135,0,0,0,0,0,0,0.0,0,0,0,0,0,1739387691063,0,0,0,0,0.0,0,0,0,0,0,1739465737126,0,0,0,0,1739332481433,0,0,0,0,0,0,0,0,0
bonsly,normal,isShiny,False,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,0,0,0,0.0,0,0,0,0,0,False,0,0,0,0,False,0,0,0,0,0,0,0,0,0
bonsly,normal,status,CAUGHT,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,0,0,0,SEEN,0,0,0,0,0,0,0,0,0
bouffalant,normal,caughtTimestamp,0,0,1739476459082,0,1739316853623,1739466430577,1739416408140,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1739472863744,0,0,0,0,0,0,1739391317758,1739501731676,0,1739490111630,0,1739382534721,0,0,0,0,0,0,1739367259175
bouffalant,normal,discoveredTimestamp,1739305992569,0,1739476459082,0,1739316853623,1739305990456,1739416408140,0.0,0,0,0,0,0,1739398305518,0,0,0,0,0.0,1739472863744,0,0,0,0,0,0,1739391317758,1739501653662,0,1739303755381,0,1739382534721,1739462664132,0,0,0,0,0,1739367259175
bouffalant,normal,isShiny,False,0,False,0,False,False,False,0.0,0,0,0,0,0,False,0,0,0,0,0.0,False,0,0,0,0,0,0,False,False,0,False,0,False,False,0,0,0,0,0,False
bouffalant,normal,status,SEEN,0,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,0.0,0,0,0,0,0,SEEN,0,0,0,0,0.0,CAUGHT,0,0,0,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,CAUGHT,SEEN,0,0,0,0,0,CAUGHT
bounsweet,normal,caughtTimestamp,0,0,0,0,0,0,1739396929445,0.0,1739441508673,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739424614822,0,0,0,0,0,0,0,0,0,0,1739485136721
bounsweet,normal,discoveredTimestamp,0,0,0,0,0,0,1739396929445,0.0,1739441508673,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1739424614822,0,0,0,0,0,0,0,0,0,0,1739485136721
bounsweet,normal,isShiny,0,0,0,0,0,0,False,0.0,False,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False
bounsweet,normal,status,0,0,0,0,0,0,CAUGHT,0.0,CAUGHT,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,CAUGHT
braixen,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1739304903380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braixen,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1739304903380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braixen,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braixen,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,CAUGHT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breloom,normal,caughtTimestamp,1739497242223,0,1739483238918,0,1739317572273,0,1739446690999,0.0,0,0,0,0,0,1739477853833,1739305618472,0,1739458781978,0,0.0,0,0,0,0,0,1739479223331,1739473786979,0,1739484610870,0,1739334208425,0,0,0,0,0,1739416841780,0,0,0
breloom,normal,discoveredTimestamp,1739497242223,0,1739483238918,0,1739317572273,0,1739446690999,0.0,0,0,0,0,0,1739477853833,1739305618472,0,1739458781978,0,0.0,0,0,0,0,0,1739479223331,1739473786979,0,1739484610870,0,1739312220509,0,0,0,0,0,1739416841780,0,0,0
breloom,normal,isShiny,False,0,False,0,False,0,False,0.0,0,0,0,0,0,False,False,0,False,0,0.0,0,0,0,0,0,False,False,0,False,0,False,0,0,0,0,0,False,0,0,0
breloom,normal,status,CAUGHT,0,CAUGHT,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,0.0,0,0,0,0,0,CAUGHT,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,0,0,CAUGHT,0,0,0
brionne,normal,caughtTimestamp,0,0,0,0,1739494024230,0,1739499268952,0.0,0,0,0,0,0,0,0,1739304301008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brionne,normal,discoveredTimestamp,0,0,0,0,1739494024230,0,1739499268952,0.0,0,0,0,0,0,0,0,1739304301008,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brionne,normal,isShiny,0,0,0,0,False,0,False,0.0,0,0,0,0,0,0,0,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brionne,normal,status,0,0,0,0,CAUGHT,0,CAUGHT,0.0,0,0,0,0,0,0,0,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
budew,normal,caughtTimestamp,1739311950219,0,1739307761061,0,0,0,1739448480078,0.0,0,1739306906184,0,1739307968975,1739303225627,0,0,1739390405158,0,0,0.0,0,1739317323853,0,0,1739372691029,1739472797377,0,1739331652036,1739300943973,0,1739489781963,0,0,0,0,0,1739306537787,1739324664291,0,0
budew,normal,discoveredTimestamp,1739311937650,0,1739307761061,0,0,0,1739448480078,0.0,0,1739306906184,0,1739307968975,1739303225627,0,0,1739304009173,0,0,0.0,0,1739317323853,0,0,1739372691029,1739472777412,0,1739331652036,1739300943973,0,1739310598114,0,0,0,0,0,1739306537787,1739324664291,0,0
budew,normal,isShiny,False,0,False,0,0,0,False,0.0,0,False,0,False,False,0,0,True,0,0,0.0,0,False,0,0,False,False,0,True,False,0,False,0,0,0,0,0,False,False,0,0
budew,normal,status,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0.0,0,CAUGHT,0,CAUGHT,CAUGHT,0,0,CAUGHT,0,0,0.0,0,CAUGHT,0,0,CAUGHT,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,0,0,0,0,0,CAUGHT,CAUGHT,0,0
buizel,normal,caughtTimestamp,1739397467214,1739327858277,0,1739302124085,1739316762415,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739466192577,0,1739398068587,1739500139596,0,1739312686334,0,0,0,0,0,1739321943444,1739325067590,0,0
buizel,normal,discoveredTimestamp,1739397312173,1739327858277,0,1739302124085,1739316762415,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1739466192577,0,1739398068587,1739500113199,0,1739312686334,0,0,0,0,0,1739321943444,1739325067590,0,0
buizel,normal,isShiny,False,False,0,False,False,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,0,False,False,0,False,0,0,0,0,0,False,False,0,0
buizel,normal,status,CAUGHT,CAUGHT,0,CAUGHT,CAUGHT,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,0,0,0,0,0,CAUGHT,CAUGHT,0,0
bulbasaur,normal,caughtTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739301275071,0,0,0,0,0
bulbasaur,normal,discoveredTimestamp,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1739302137999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739302142642,1739301275071,0,0,0,0,0
bulbasaur,normal,isShiny,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0
bulbasaur,normal,status,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,SEEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEEN,CAUGHT,0,0,0,0,0
buneary,normal,caughtTimestamp,1739311146124,0,1739302024736,0,1739301962483,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1739302480651,0,0,0,1739459095501,0,0,1739329426180,0,1739313431139,0,1739302501898,0,0,0,1739302791444,0,0,0
buneary,normal,discoveredTimestamp,1739311146124,0,1739302024736,0,1739301962483,1739325382746,0,0.0,0,0,0,0,0,0,0,1739302291677,0,0,0.0,0,1739302480651,0,0,1739316013951,1739459056778,0,0,1739329426180,0,1739312866991,0,1739302501898,0,0,0,1739302791444,0,0,1739375549433
buneary,normal,isShiny,False,0,False,0,False,False,0,0.0,0,0,0,0,0,0,0,False,0,0,0.0,0,False,0,0,True,False,0,0,False,0,True,0,False,0,0,0,False,0,0,False
buneary,normal,status,CAUGHT,0,CAUGHT,0,CAUGHT,SEEN,0,0.0,0,0,0,0,0,0,0,SEEN,0,0,0.0,0,CAUGHT,0,0,SEEN,CAUGHT,0,0,CAUGHT,0,CAUGHT,0,CAUGHT,0,0,0,CAUGHT,0,0,SEEN
bunnelby,normal,caughtTimestamp,1739314720524,0,1739303096166,0,0,0,0,0.0,1739349460663,0,1739303481227,0,1739309282427,1739302737401,0,1739470896718,1739313221392,0,0.0,0,1739450401131,0,0,1739303418974,1739458904997,0,0,1739331328288,0,1739487687582,1739478485182,1739303752978,1739302375848,1739304164487,0,0,0,0,0
bunnelby,normal,discoveredTimestamp,1739314720524,0,1739303096166,0,0,1739323289308,0,0.0,1739349460663,0,1739303481227,0,1739309282427,1739302737401,0,1739470896718,1739301500467,0,0.0,0,1739450401131,0,0,1739303418974,1739458904997,0,0,1739331328288,0,1739302861152,1739478485182,1739303738832,1739302375848,1739304164487,0,0,0,0,0
bunnelby,normal,isShiny,False,0,False,0,0,False,0,0.0,False,0,False,0,False,False,0,False,True,0,0.0,0,False,0,0,False,False,0,0,True,0,False,False,False,False,False,0,0,0,0,0
bunnelby,normal,status,CAUGHT,0,CAUGHT,0,0,SEEN,0,0.0,CAUGHT,0,CAUGHT,0,CAUGHT,CAUGHT,0,CAUGHT,CAUGHT,0,0.0,0,CAUGHT,0,0,CAUGHT,CAUGHT,0,0,CAUGHT,0,CAUGHT,CAUGHT,CAUGHT,CAUGHT,CAUGHT,0,0,0,0,0
